"y","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39"
0.161653167030106,536.371637629112,0.980433077345545,0.385303070106815,0.742405261959415,0.880662261362716,26.8873443871936,11.5022152679409,72.5969013258003,0.984203570829122,1.0768597280958,3.52882960142555,0.725028228219792,0.00644348372110743,0.000409801565195427,0.0017131782959359,297.75714147508,117.303384541758,1707.39729053606,1.41511080066722,0.846654998626733,0.578423198862422,66.4223325980418,6.0717868667337,0.856761165256566,44.7340573332495,1.00766976869199,0.316365538547001,547.117254018434,1.36480230733676,1.16561928218236,0.842840872299627,0.00143931565527459,0.00106283934089137,0.000291299618909955,0.850573069881648,0.209127195645124,0.0124322548508644,0.620548168662935,9.25952764618814
0.23585916221933,615.49159183877,0.981179961571141,0.3664735788316,0.788812175240687,0.932206348402023,28.7041863824277,12.4176908219932,-20.1081107870731,0.999766834923231,2.25914216040594,4.13852956016299,0.957891631666358,0.00658536407267741,0.00137410995842423,0.00196466449487493,307.483592688607,426.621141905599,4174.41623612305,1.17137985491458,0.612641990595366,0.6406114107744,83.1700774231183,10.3670619654325,0.932206490857531,8.63492781573791,0.463333687855161,0.148485595967756,680.560486705857,2.44666021333514,1.18572008513058,0.554411588409962,0.00118004459130191,0.00101238818922534,0.000208629158140006,0.172074696980417,0.434929087292403,0.349908379139379,0.129292160039768,10.8313695667597
0.0369367173432552,660.70299424429,1.03826355065185,0.737475681747563,0.724147917875758,0.853889333826559,34.2906159205721,11.1395319735545,-66.817035850792,0.989795715867581,4.01081648508374,4.7201239346144,1.31808787168744,0.00699685670645749,0.00228196967885944,0.0025521665280385,68.806468286836,230.476838354913,1391.13847235939,1.22550996442038,0.64710730240714,0.584374976960577,49.8680107035059,5.71570937212768,0.867214187898938,58.1515748315144,1.00766976869199,0.478292825647677,454.733477542526,0.992279580100279,1.13383835753747,0.939294210489823,0.00270635848240024,0.00125335381962919,0.000263706176173639,0.602758692577481,0.179637639550492,0.130254573887214,0.789570804452524,3.73133071768195
-0.0419095357435515,747.015671563917,0.986235815000279,0.453783848172339,0.729610906043649,0.874108722452288,32.2759566490117,13.5086667490913,54.4342715083955,0.983672407037677,6.16477059057803,6.71358502416931,0.881646982854767,0.00880198518718527,0.00210456872808435,0.00283211788339799,409.314020466603,347.925420524942,779.638035948179,1.08095354647787,0.517322032694229,0.831706515092772,33.4242843957344,5.20485519473141,0.955573425625205,48.813150707102,0.708727737313369,0.964927418414857,104.701613339363,0.830296710150623,0.959882083946965,1.10073146337665,0.00500815531399956,0.00262716303226144,0.000374960371309182,0.442655677674338,0.0510636118706316,0.480577918002382,0.666368587408215,6.06790782268655
0.126814744242069,758.318522165297,0.992513062272836,0.550813996700185,0.742146674268032,0.918372930078171,33.4769413337731,13.2701595556035,-28.4680259182889,0.996610794527662,7.51105250043775,4.54909622961441,1.11208967012201,0.00587529006572716,0.00287522915634153,0.00169805892981684,143.427595777566,152.336076740019,2126.74047033361,1.18495571515449,0.700995700855615,0.647809211018528,62.1549321309194,7.41534917648658,0.908433856526755,39.6042579103244,0.13913431952651,0.359083228546995,596.388601472252,1.33992764751208,1.11961347273756,0.881369729237269,0.00356059483105408,0.000698764022324287,0.000186955110441501,0.580860685091466,0.842176652513444,0.123380320612341,0.871992270695046,8.75747536842941
0.0787627154614123,538.426701374818,1.29915369851698,0.92032501133168,0.580283435589807,0.774266316508271,38.4723630448297,8.10520004945476,39.8187065187076,1.02035190609305,1.46964520156511,3.78503471120846,0.763870438809636,0.006884923680177,0.000467456563511516,0.00188478486622703,230.234260616635,210.747005397941,2134.74702269251,1.57657470758261,0.856513556647674,0.420081572320742,78.9375660482585,5.80359581749987,0.760171849284555,38.8067496962623,1.00766976869199,0.254002578519686,607.679951930419,0.797219603508175,1.13130147150608,0.948378195083036,0.00213268885763354,0.00109915508152601,0.00028703614278096,0.850890196161345,0.83290892210789,0.30966102075763,0.71514251944609,10.9746859667837
0.0507921405789265,706.941928522661,1.01550676341537,0.677568131389378,0.712744096705727,0.90155617216034,34.1801118846844,12.1578000741821,-41.732105247364,0.992231759016148,3.7221241728037,7.2695463781522,0.92200807418458,0.0100711583427344,0.00165590597817449,0.00293862809759383,464.498444499732,274.949827535985,3192.61275311257,1.24541973283975,0.796881783018445,0.592617097347507,82.3693752986893,8.66731244672855,0.917133752553568,16.1213249951178,1.00766976869199,0.222995166184854,742.14967102313,1.50316602397502,1.20015190688875,0.769252082895957,0.00266477401575053,0.00134595080193716,0.00021609572846714,0.293613085756078,0.589886280242354,0.128127136966214,0.183254344388843,9.16919266057775
0.0204069364306767,588.7757631446,1.00808552157994,0.648403399799864,0.754573249437251,0.861343792482638,30.7365297320837,11.1804111273483,-32.8029529182481,0.994689995189701,2.07369835278041,2.61586804753747,1.22763535808031,0.0043513274043925,0.000716145122643757,0.000900678208980912,189.720280629835,476.642725231089,2179.78387971134,1.11308066434362,0.429416538773888,0.69841622511511,55.2496790103864,7.82524999842377,0.935823622785906,52.2827778056535,1.00766976869199,0.272015993987382,784.235613639932,1.03046092623884,1.0713217105152,0.971739205191128,0.00248357302800476,0.000926145155935876,0.000271514031628214,0.439503761241212,0.10653688502498,0.402587989578024,0.962224368005991,9.39061916127669
-0.217395308681786,680.226099828491,1.03020449352336,0.721373610387156,0.807674569885792,0.906321453883887,34.4046323063268,11.462483835686,-83.1655603691294,1.0012562432176,2.78054643229773,5.05501213595049,1.1523558318884,0.00727821304507282,0.00148103209981336,0.00204574861244294,629.579283945691,117.995702436787,1295.05984405256,1.13782636669033,0.575188467587649,0.647580326853039,45.0484127499265,6.04090956026943,0.93099485114732,46.8207772088529,1.00766976869199,0.528958264492032,518.375634670374,0.71916752499768,1.01684627444628,1.11630881453235,0.00175216884729151,0.00129331268645318,0.000278118954212706,0.590043999720365,0.444789508357644,0.110675202915445,0.650810152757913,13.4521472533877
-0.138129238290932,653.510271134321,0.989328994012667,0.562990780747592,0.785580423225073,0.930813386735539,31.150457047519,12.4176908219932,-12.4131447544361,0.998985251017461,5.35389193482475,6.20826378125697,1.08965453585871,0.00930408343754568,0.00249411439814107,0.00317052351770262,188.586270308497,204.239063755896,1760.4406999138,1.42253137756461,0.83940376536708,0.467307942953342,67.2732537130929,6.10525366971087,0.828230951811464,65.1061888485266,1.00766976869199,0.373842756325012,730.858320564963,0.810852544018938,1.095701094558,1.0267591166319,0.00342491107771207,0.00147736047532354,0.000281383779363936,0.886341973207891,0.862955777673051,0.240691396873444,0.292381098028272,11.4155289015898
